CPU,Memory,Committed VM,Free Physical Mem,Load Avg,Total Swap,Free swap,used swap,No of Read,Read Bytes,No of Writes,Write Bytes,Total disk space,Used disk space,Free disk space,File count,Total thread count,Daemon thread count,Peak thread count,Running thread count,Rx-bytes,RX-dropped,Rx-error,Rx-frames,Rx-overruns,Rx-packets,Speed,TX-Bytes,TX-Carrier,TX-Collisions,TX-Dropped,TX-Errors,TX-Overruns,TX-Packets
7,76,5447,1850,0.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614127661,0,0,0,0,454820,-1,35285653,0,0,0,0,0,278852
6,76,5447,1844,0.14,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614127661,0,0,0,0,454820,-1,35285653,0,0,0,0,0,278852
7,76,5447,1822,0.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614127661,0,0,0,0,454820,-1,35285653,0,0,0,0,0,278852
6,76,5447,1830,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614127661,0,0,0,0,454820,-1,35285653,0,0,0,0,0,278852
7,76,5447,1857,0.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614127661,0,0,0,0,454820,-1,35285653,0,0,0,0,0,278852
6,76,5447,1873,0.16,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614127661,0,0,0,0,454820,-1,35285653,0,0,0,0,0,278852
6,76,5447,1849,0.15,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614127661,0,0,0,0,454820,-1,35285653,0,0,0,0,0,278852
7,76,5447,1830,0.13,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1845,0.12,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1863,0.11,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
7,76,5447,1876,0.1,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
7,76,5447,1849,0.1,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1830,0.09,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1844,0.24,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
5,76,5447,1861,0.22,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1863,0.2,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
7,76,5447,1845,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
7,76,5447,1848,0.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1864,0.16,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1841,0.14,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1827,0.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1853,0.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1870,0.25,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1866,0.23,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1829,0.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1840,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1858,0.18,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
7,76,5447,1864,0.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128399,0,0,0,0,454828,-1,35286490,0,0,0,0,0,278860
6,76,5447,1868,0.37,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128489,0,0,0,0,454829,-1,35286608,0,0,0,0,0,278861
6,76,5447,1834,0.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1836,0.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1853,0.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1851,0.26,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1821,0.24,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1831,0.22,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1856,0.2,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1856,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1811,0.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1819,0.16,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1825,0.15,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1853,0.13,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1867,0.12,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1842,0.11,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1818,0.1,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1836,0.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1848,0.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1845,0.28,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1820,0.26,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1835,0.24,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1849,0.22,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1830,0.2,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,77,5447,1801,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
5,76,5447,1836,0.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1855,0.16,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1829,0.22,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1816,0.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1836,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1865,0.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1875,0.64,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1833,0.59,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1828,0.54,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1846,0.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1866,0.46,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1866,0.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1833,0.46,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1806,0.42,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
6,76,5447,1822,0.39,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614128549,0,0,0,0,454830,-1,35286678,0,0,0,0,0,278862
7,76,5447,1857,0.36,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1832,0.33,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1808,0.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
5,76,5447,1834,0.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1857,0.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1868,0.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1841,0.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1840,0.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1848,0.53,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1839,0.73,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
5,76,5447,1821,0.83,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1851,0.77,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1865,0.71,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1837,0.65,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1826,0.6,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1854,0.55,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1829,0.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,77,5447,1795,0.46,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1808,0.51,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1826,0.55,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1830,0.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1862,0.62,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1841,0.57,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1811,0.53,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1825,0.48,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1846,0.44,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1850,0.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1820,0.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1830,0.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1846,0.48,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1861,0.44,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1838,0.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1815,0.37,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1842,0.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1848,0.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1828,0.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1841,0.43,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1859,0.39,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1845,0.36,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,77,5447,1803,0.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1816,0.46,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1839,0.42,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1852,0.39,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1847,0.6,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1807,0.55,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1830,0.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1855,0.46,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1867,0.43,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1840,0.95,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1840,0.88,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1860,0.81,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1833,0.74,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1842,0.68,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1861,0.63,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1874,0.58,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1845,0.53,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1818,0.49,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1842,0.45,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
7,76,5447,1857,0.57,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1874,0.53,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129035,0,0,0,0,454835,-1,35287243,0,0,0,0,0,278867
6,76,5447,1844,0.48,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129713,0,0,0,0,454842,-1,35288006,0,0,0,0,0,278874
6,76,5447,1811,0.45,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129713,0,0,0,0,454842,-1,35288006,0,0,0,0,0,278874
6,76,5447,1819,0.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129713,0,0,0,0,454842,-1,35288006,0,0,0,0,0,278874
6,76,5447,1840,0.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129713,0,0,0,0,454842,-1,35288006,0,0,0,0,0,278874
6,76,5447,1843,0.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129713,0,0,0,0,454842,-1,35288006,0,0,0,0,0,278874
6,76,5447,1821,0.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129713,0,0,0,0,454842,-1,35288006,0,0,0,0,0,278874
6,76,5447,1839,0.37,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614129713,0,0,0,0,454842,-1,35288006,0,0,0,0,0,278874
10,76,5447,1828,0.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614136806,0,0,0,0,454855,-1,35290416,0,0,0,0,0,278886
11,76,5447,1823,0.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1810,0.28,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
7,76,5447,1829,0.26,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1845,0.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1859,0.37,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1875,0.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1845,0.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1829,0.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
5,76,5447,1843,0.26,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1860,0.24,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1855,0.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1839,0.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
5,76,5447,1840,0.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1866,0.3,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1846,0.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
6,76,5447,1817,0.25,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,614150825,0,0,0,0,454880,-1,35299677,0,0,0,0,0,278927
